modality,task,formulation,subject_id,fold_id,rating_column,n_total,n_nonmissing,n_valid,retention_fraction,n_low,n_high,prop_high,balance_gap_abs,rating_mean,rating_std,rating_min,rating_max,subject_statistic,threshold_low,threshold_high,n_ties_or_discarded,n_pairs_total,n_pairs_usable_unequal,pairwise_usable_fraction,global_median_reference,global_mean_reference
EEG,arousal,within_subject_pairwise_or_ranking_task,32,6,arousal_score,32,32,,,,,,0.0,4.4375,1.9833289565778038,1.0,8.0,4.0,,,58,496.0,438.0,0.8830645161290323,4.0,4.308035714285714
EEG,arousal,subject_median_split,33,6,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,3.59375,1.6366767968966873,1.0,6.0,4.0,4.0,4.0,5,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,33,6,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,3.59375,1.6366767968966873,1.0,6.0,3.59375,3.59375,3.59375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,33,6,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,3.59375,1.6366767968966873,1.0,6.0,4.0,3.0,5.0,5,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,33,6,arousal_score,32,32,,,,,,0.0,3.59375,1.6366767968966873,1.0,6.0,4.0,,,75,496.0,421.0,0.8487903225806451,4.0,4.308035714285714
EEG,arousal,subject_median_split,34,2,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,3.84375,2.373148949707961,1.0,9.0,3.5,3.5,3.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,34,2,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,3.84375,2.373148949707961,1.0,9.0,3.84375,3.84375,3.84375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,34,2,arousal_score,32,32,26.0,0.8125,14.0,12.0,0.46153846153846156,0.038461538461538436,3.84375,2.373148949707961,1.0,9.0,3.5,2.0,5.0,6,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,34,2,arousal_score,32,32,,,,,,0.0,3.84375,2.373148949707961,1.0,9.0,3.5,,,67,496.0,429.0,0.8649193548387096,4.0,4.308035714285714
EEG,arousal,subject_median_split,35,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.59375,1.5783570373967988,2.0,8.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,35,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.59375,1.5783570373967988,2.0,8.0,4.59375,4.59375,4.59375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,35,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.59375,1.5783570373967988,2.0,8.0,4.5,4.0,5.0,0,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,35,3,arousal_score,32,32,,,,,,0.0,4.59375,1.5783570373967988,2.0,8.0,4.5,,,77,496.0,419.0,0.844758064516129,4.0,4.308035714285714
EEG,arousal,subject_median_split,36,4,arousal_score,32,32,27.0,0.84375,14.0,13.0,0.48148148148148145,0.018518518518518545,4.875,2.54644359843292,1.0,9.0,5.0,5.0,5.0,5,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,36,4,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,4.875,2.54644359843292,1.0,9.0,4.875,4.875,4.875,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,36,4,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.875,2.54644359843292,1.0,9.0,5.0,3.333333333333332,6.666666666666664,10,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,36,4,arousal_score,32,32,,,,,,0.0,4.875,2.54644359843292,1.0,9.0,5.0,,,53,496.0,443.0,0.8931451612903226,4.0,4.308035714285714
EEG,arousal,subject_median_split,37,5,arousal_score,32,32,20.0,0.625,10.0,10.0,0.5,0.0,4.75,1.346291201783626,2.0,7.0,5.0,5.0,5.0,12,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,37,5,arousal_score,32,32,32.0,1.0,10.0,22.0,0.6875,0.1875,4.75,1.346291201783626,2.0,7.0,4.75,4.75,4.75,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,37,5,arousal_score,32,32,0.0,0.0,0.0,0.0,,,4.75,1.346291201783626,2.0,7.0,,5.0,5.0,32,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,37,5,arousal_score,32,32,,,,,,0.0,4.75,1.346291201783626,2.0,7.0,5.0,,,112,496.0,384.0,0.7741935483870968,4.0,4.308035714285714
EEG,arousal,subject_median_split,38,1,arousal_score,32,32,26.0,0.8125,14.0,12.0,0.46153846153846156,0.038461538461538436,4.5,1.984313483298443,1.0,8.0,5.0,5.0,5.0,6,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,38,1,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,4.5,1.984313483298443,1.0,8.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,38,1,arousal_score,32,32,24.0,0.75,12.0,12.0,0.5,0.0,4.5,1.984313483298443,1.0,8.0,5.0,3.0,6.0,8,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,38,1,arousal_score,32,32,,,,,,0.0,4.5,1.984313483298443,1.0,8.0,5.0,,,62,496.0,434.0,0.875,4.0,4.308035714285714
EEG,arousal,subject_median_split,39,3,arousal_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,3.84375,2.9379986278928043,1.0,9.0,3.0,3.0,3.0,4,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,39,3,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,3.84375,2.9379986278928043,1.0,9.0,3.84375,3.84375,3.84375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,39,3,arousal_score,32,32,28.0,0.875,15.0,13.0,0.4642857142857143,0.0357142857142857,3.84375,2.9379986278928043,1.0,9.0,3.0,2.0,4.0,4,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,39,3,arousal_score,32,32,,,,,,0.0,3.84375,2.9379986278928043,1.0,9.0,3.0,,,76,496.0,420.0,0.8467741935483871,4.0,4.308035714285714
EEG,arousal,subject_median_split,40,4,arousal_score,32,32,29.0,0.90625,15.0,14.0,0.4827586206896552,0.017241379310344807,5.375,3.059309562630104,1.0,9.0,7.0,7.0,7.0,3,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,40,4,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,5.375,3.059309562630104,1.0,9.0,5.375,5.375,5.375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,40,4,arousal_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,5.375,3.059309562630104,1.0,9.0,7.0,3.333333333333332,8.0,7,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,40,4,arousal_score,32,32,,,,,,0.0,5.375,3.059309562630104,1.0,9.0,7.0,,,77,496.0,419.0,0.844758064516129,4.0,4.308035714285714
EEG,arousal,subject_median_split,41,6,arousal_score,32,32,14.0,0.4375,3.0,11.0,0.7857142857142857,0.2857142857142857,2.375,0.81967981553775,1.0,4.0,2.0,2.0,2.0,18,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,41,6,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,2.375,0.81967981553775,1.0,4.0,2.375,2.375,2.375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,41,6,arousal_score,32,32,32.0,1.0,21.0,11.0,0.34375,0.15625,2.375,0.81967981553775,1.0,4.0,2.0,2.0,2.6666666666666643,0,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,41,6,arousal_score,32,32,,,,,,0.0,2.375,0.81967981553775,1.0,4.0,2.0,,,183,496.0,313.0,0.6310483870967742,4.0,4.308035714285714
EEG,arousal,subject_median_split,42,4,arousal_score,32,32,25.0,0.78125,13.0,12.0,0.48,0.020000000000000018,6.34375,2.2584476831443316,2.0,9.0,7.0,7.0,7.0,7,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,42,4,arousal_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,6.34375,2.2584476831443316,2.0,9.0,6.34375,6.34375,6.34375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,42,4,arousal_score,32,32,25.0,0.78125,13.0,12.0,0.48,0.020000000000000018,6.34375,2.2584476831443316,2.0,9.0,7.0,6.0,8.0,7,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,42,4,arousal_score,32,32,,,,,,0.0,6.34375,2.2584476831443316,2.0,9.0,7.0,,,63,496.0,433.0,0.8729838709677419,4.0,4.308035714285714
EEG,arousal,subject_median_split,43,1,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.1875,3.0045538354304786,1.0,9.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,43,1,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.1875,3.0045538354304786,1.0,9.0,4.1875,4.1875,4.1875,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,43,1,arousal_score,32,32,28.0,0.875,12.0,16.0,0.5714285714285714,0.0714285714285714,4.1875,3.0045538354304786,1.0,9.0,4.5,1.0,5.0,4,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,43,1,arousal_score,32,32,,,,,,0.0,4.1875,3.0045538354304786,1.0,9.0,4.5,,,92,496.0,404.0,0.8145161290322581,4.0,4.308035714285714
EEG,arousal,subject_median_split,44,2,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,3.8125,2.8111107680061274,1.0,9.0,2.5,2.5,2.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,44,2,arousal_score,32,32,32.0,1.0,19.0,13.0,0.40625,0.09375,3.8125,2.8111107680061274,1.0,9.0,3.8125,3.8125,3.8125,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,44,2,arousal_score,32,32,28.0,0.875,16.0,12.0,0.42857142857142855,0.07142857142857145,3.8125,2.8111107680061274,1.0,9.0,2.5,2.0,5.0,4,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,44,2,arousal_score,32,32,,,,,,0.0,3.8125,2.8111107680061274,1.0,9.0,2.5,,,70,496.0,426.0,0.8588709677419355,4.0,4.308035714285714
EEG,arousal,subject_median_split,45,3,arousal_score,32,32,25.0,0.78125,14.0,11.0,0.44,0.06,4.6875,1.6665364532466729,2.0,8.0,5.0,5.0,5.0,7,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,45,3,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,4.6875,1.6665364532466729,2.0,8.0,4.6875,4.6875,4.6875,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,45,3,arousal_score,32,32,25.0,0.78125,14.0,11.0,0.44,0.06,4.6875,1.6665364532466729,2.0,8.0,5.0,4.0,5.666666666666664,7,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,45,3,arousal_score,32,32,,,,,,0.0,4.6875,1.6665364532466729,2.0,8.0,5.0,,,68,496.0,428.0,0.8629032258064516,4.0,4.308035714285714
EEG,arousal,subject_median_split,46,2,arousal_score,32,32,29.0,0.90625,15.0,14.0,0.4827586206896552,0.017241379310344807,4.40625,1.885128891481959,1.0,8.0,4.0,4.0,4.0,3,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,46,2,arousal_score,32,32,32.0,1.0,18.0,14.0,0.4375,0.0625,4.40625,1.885128891481959,1.0,8.0,4.40625,4.40625,4.40625,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,46,2,arousal_score,32,32,27.0,0.84375,15.0,12.0,0.4444444444444444,0.05555555555555558,4.40625,1.885128891481959,1.0,8.0,4.0,3.0,6.0,5,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,46,2,arousal_score,32,32,,,,,,0.0,4.40625,1.885128891481959,1.0,8.0,4.0,,,87,496.0,409.0,0.8245967741935484,4.0,4.308035714285714
EEG,arousal,subject_median_split,47,3,arousal_score,32,32,26.0,0.8125,11.0,15.0,0.5769230769230769,0.07692307692307687,4.96875,2.7780880903059932,1.0,9.0,5.0,5.0,5.0,6,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,47,3,arousal_score,32,32,32.0,1.0,11.0,21.0,0.65625,0.15625,4.96875,2.7780880903059932,1.0,9.0,4.96875,4.96875,4.96875,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,47,3,arousal_score,32,32,23.0,0.71875,11.0,12.0,0.5217391304347826,0.021739130434782594,4.96875,2.7780880903059932,1.0,9.0,5.0,4.333333333333332,7.0,9,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,47,3,arousal_score,32,32,,,,,,0.0,4.96875,2.7780880903059932,1.0,9.0,5.0,,,61,496.0,435.0,0.8770161290322581,4.0,4.308035714285714
EEG,arousal,subject_median_split,48,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.40625,2.1485369295173866,1.0,8.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,48,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.40625,2.1485369295173866,1.0,8.0,4.40625,4.40625,4.40625,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,48,3,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.40625,2.1485369295173866,1.0,8.0,4.5,3.333333333333332,5.666666666666664,10,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,48,3,arousal_score,32,32,,,,,,0.0,4.40625,2.1485369295173866,1.0,8.0,4.5,,,52,496.0,444.0,0.8951612903225806,4.0,4.308035714285714
EEG,arousal,subject_median_split,49,2,arousal_score,32,32,22.0,0.6875,7.0,15.0,0.6818181818181818,0.18181818181818177,2.65625,1.3831434985206705,1.0,6.0,2.0,2.0,2.0,10,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,49,2,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,2.65625,1.3831434985206705,1.0,6.0,2.65625,2.65625,2.65625,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,49,2,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,2.65625,1.3831434985206705,1.0,6.0,2.0,2.0,3.0,0,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,49,2,arousal_score,32,32,,,,,,0.0,2.65625,1.3831434985206705,1.0,6.0,2.0,,,101,496.0,395.0,0.7963709677419355,4.0,4.308035714285714
EEG,arousal,subject_median_split,50,6,arousal_score,32,32,29.0,0.90625,14.0,15.0,0.5172413793103449,0.017241379310344862,4.28125,2.6485181588012567,1.0,9.0,4.0,4.0,4.0,3,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,50,6,arousal_score,32,32,32.0,1.0,17.0,15.0,0.46875,0.03125,4.28125,2.6485181588012567,1.0,9.0,4.28125,4.28125,4.28125,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,50,6,arousal_score,32,32,25.0,0.78125,13.0,12.0,0.48,0.020000000000000018,4.28125,2.6485181588012567,1.0,9.0,4.0,2.0,6.0,7,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,50,6,arousal_score,32,32,,,,,,0.0,4.28125,2.6485181588012567,1.0,9.0,4.0,,,55,496.0,441.0,0.8891129032258065,4.0,4.308035714285714
EEG,arousal,subject_median_split,52,3,arousal_score,32,32,29.0,0.90625,15.0,14.0,0.4827586206896552,0.017241379310344807,4.8125,2.1277555663186503,1.0,9.0,5.0,5.0,5.0,3,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,52,3,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,4.8125,2.1277555663186503,1.0,9.0,4.8125,4.8125,4.8125,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,52,3,arousal_score,32,32,29.0,0.90625,15.0,14.0,0.4827586206896552,0.017241379310344807,4.8125,2.1277555663186503,1.0,9.0,5.0,4.0,6.0,3,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,52,3,arousal_score,32,32,,,,,,0.0,4.8125,2.1277555663186503,1.0,9.0,5.0,,,59,496.0,437.0,0.8810483870967742,4.0,4.308035714285714
EEG,arousal,subject_median_split,53,4,arousal_score,32,32,30.0,0.9375,15.0,15.0,0.5,0.0,3.96875,2.1863836437139756,1.0,7.0,4.0,4.0,4.0,2,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,53,4,arousal_score,32,32,32.0,1.0,15.0,17.0,0.53125,0.03125,3.96875,2.1863836437139756,1.0,7.0,3.96875,3.96875,3.96875,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,53,4,arousal_score,32,32,26.0,0.8125,11.0,15.0,0.5769230769230769,0.07692307692307687,3.96875,2.1863836437139756,1.0,7.0,4.0,2.333333333333332,5.0,6,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,53,4,arousal_score,32,32,,,,,,0.0,3.96875,2.1863836437139756,1.0,7.0,4.0,,,63,496.0,433.0,0.8729838709677419,4.0,4.308035714285714
EEG,arousal,subject_median_split,54,1,arousal_score,32,32,23.0,0.71875,12.0,11.0,0.4782608695652174,0.021739130434782594,4.4375,2.1928505991061042,1.0,8.0,5.0,5.0,5.0,9,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,54,1,arousal_score,32,32,32.0,1.0,12.0,20.0,0.625,0.125,4.4375,2.1928505991061042,1.0,8.0,4.4375,4.4375,4.4375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,54,1,arousal_score,32,32,22.0,0.6875,11.0,11.0,0.5,0.0,4.4375,2.1928505991061042,1.0,8.0,5.0,3.333333333333332,5.666666666666664,10,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,54,1,arousal_score,32,32,,,,,,0.0,4.4375,2.1928505991061042,1.0,8.0,5.0,,,70,496.0,426.0,0.8588709677419355,4.0,4.308035714285714
EEG,arousal,subject_median_split,55,4,arousal_score,32,32,22.0,0.6875,13.0,9.0,0.4090909090909091,0.09090909090909088,2.09375,1.2338804388999771,1.0,5.0,2.0,2.0,2.0,10,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,55,4,arousal_score,32,32,32.0,1.0,23.0,9.0,0.28125,0.21875,2.09375,1.2338804388999771,1.0,5.0,2.09375,2.09375,2.09375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,55,4,arousal_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,2.09375,1.2338804388999771,1.0,5.0,2.0,1.0,2.0,0,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,55,4,arousal_score,32,32,,,,,,0.0,2.09375,1.2338804388999771,1.0,5.0,2.0,,,136,496.0,360.0,0.7258064516129032,4.0,4.308035714285714
EEG,arousal,subject_median_split,56,5,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.84375,2.4762544169571914,1.0,9.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,56,5,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.84375,2.4762544169571914,1.0,9.0,4.84375,4.84375,4.84375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,56,5,arousal_score,32,32,26.0,0.8125,12.0,14.0,0.5384615384615384,0.038461538461538436,4.84375,2.4762544169571914,1.0,9.0,4.5,3.0,6.0,6,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,56,5,arousal_score,32,32,,,,,,0.0,4.84375,2.4762544169571914,1.0,9.0,4.5,,,58,496.0,438.0,0.8830645161290323,4.0,4.308035714285714
EEG,arousal,subject_median_split,57,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.40625,2.1485369295173866,1.0,8.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,57,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.40625,2.1485369295173866,1.0,8.0,4.40625,4.40625,4.40625,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,57,3,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.40625,2.1485369295173866,1.0,8.0,4.5,4.0,5.0,0,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,57,3,arousal_score,32,32,,,,,,0.0,4.40625,2.1485369295173866,1.0,8.0,4.5,,,69,496.0,427.0,0.8608870967741935,4.0,4.308035714285714
EEG,arousal,subject_median_split,58,1,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,3.21875,2.3416657399167797,1.0,8.0,2.5,2.5,2.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,58,1,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,3.21875,2.3416657399167797,1.0,8.0,3.21875,3.21875,3.21875,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,58,1,arousal_score,32,32,24.0,0.75,12.0,12.0,0.5,0.0,3.21875,2.3416657399167797,1.0,8.0,2.5,1.0,4.0,8,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,58,1,arousal_score,32,32,,,,,,0.0,3.21875,2.3416657399167797,1.0,8.0,2.5,,,89,496.0,407.0,0.8205645161290323,4.0,4.308035714285714
EEG,arousal,subject_median_split,59,1,arousal_score,32,32,27.0,0.84375,13.0,14.0,0.5185185185185185,0.01851851851851849,5.53125,2.1648379702647493,2.0,8.0,6.0,6.0,6.0,5,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,59,1,arousal_score,32,32,32.0,1.0,13.0,19.0,0.59375,0.09375,5.53125,2.1648379702647493,2.0,8.0,5.53125,5.53125,5.53125,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,59,1,arousal_score,32,32,27.0,0.84375,13.0,14.0,0.5185185185185185,0.01851851851851849,5.53125,2.1648379702647493,2.0,8.0,6.0,5.0,7.0,5,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,59,1,arousal_score,32,32,,,,,,0.0,5.53125,2.1648379702647493,2.0,8.0,6.0,,,74,496.0,422.0,0.8508064516129032,4.0,4.308035714285714
EEG,arousal,subject_median_split,60,5,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,5.53125,3.201409601644251,1.0,9.0,6.5,6.5,6.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,60,5,arousal_score,32,32,32.0,1.0,14.0,18.0,0.5625,0.0625,5.53125,3.201409601644251,1.0,9.0,5.53125,5.53125,5.53125,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,60,5,arousal_score,32,32,25.0,0.78125,11.0,14.0,0.56,0.06000000000000005,5.53125,3.201409601644251,1.0,9.0,6.5,2.333333333333332,8.0,7,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,60,5,arousal_score,32,32,,,,,,0.0,5.53125,3.201409601644251,1.0,9.0,6.5,,,74,496.0,422.0,0.8508064516129032,4.0,4.308035714285714
EEG,arousal,subject_median_split,61,4,arousal_score,32,32,29.0,0.90625,14.0,15.0,0.5172413793103449,0.017241379310344862,3.4375,2.9040650388722358,1.0,9.0,2.0,2.0,2.0,3,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,61,4,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,3.4375,2.9040650388722358,1.0,9.0,3.4375,3.4375,3.4375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,61,4,arousal_score,32,32,26.0,0.8125,14.0,12.0,0.46153846153846156,0.038461538461538436,3.4375,2.9040650388722358,1.0,9.0,2.0,1.0,4.0,6,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,61,4,arousal_score,32,32,,,,,,0.0,3.4375,2.9040650388722358,1.0,9.0,2.0,,,107,496.0,389.0,0.7842741935483871,4.0,4.308035714285714
EEG,arousal,subject_median_split,62,3,arousal_score,32,32,29.0,0.90625,15.0,14.0,0.4827586206896552,0.017241379310344807,3.9375,3.1017887984193897,1.0,9.0,3.0,3.0,3.0,3,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,62,3,arousal_score,32,32,32.0,1.0,18.0,14.0,0.4375,0.0625,3.9375,3.1017887984193897,1.0,9.0,3.9375,3.9375,3.9375,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,62,3,arousal_score,32,32,24.0,0.75,13.0,11.0,0.4583333333333333,0.041666666666666685,3.9375,3.1017887984193897,1.0,9.0,3.0,1.0,5.999999999999993,8,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,62,3,arousal_score,32,32,,,,,,0.0,3.9375,3.1017887984193897,1.0,9.0,3.0,,,108,496.0,388.0,0.782258064516129,4.0,4.308035714285714
EEG,arousal,subject_median_split,63,2,arousal_score,32,32,30.0,0.9375,15.0,15.0,0.5,0.0,4.03125,3.1867339765816665,1.0,9.0,3.0,3.0,3.0,2,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,63,2,arousal_score,32,32,32.0,1.0,20.0,12.0,0.375,0.125,4.03125,3.1867339765816665,1.0,9.0,4.03125,4.03125,4.03125,0,,,,4.0,4.308035714285714
EEG,arousal,subject_top_bottom_quantile_q33,63,2,arousal_score,32,32,24.0,0.75,13.0,11.0,0.4583333333333333,0.041666666666666685,4.03125,3.1867339765816665,1.0,9.0,3.0,1.0,5.666666666666664,8,,,,4.0,4.308035714285714
EEG,arousal,within_subject_pairwise_or_ranking_task,63,2,arousal_score,32,32,,,,,,0.0,4.03125,3.1867339765816665,1.0,9.0,3.0,,,101,496.0,395.0,0.7963709677419355,4.0,4.308035714285714
EEG,arousal,subject_median_split,64,5,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.4375,2.3310070248714396,1.0,9.0,4.5,4.5,4.5,0,,,,4.0,4.308035714285714
EEG,arousal,subject_zscore_sign,64,5,arousal_score,32,32,32.0,1.0,16.0,16.0,0.5,0.0,4.4375,2.3310070248714396,1.0,9.0,4.4375,4.4375,4.4375,0,,,,4.0,4.308035714285714
