scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,single_class_test_flags,single_class_train_flags,max_midpoint_removed_fraction,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
deap_5x5,672,4075768089,10,303,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,673,4178706264,7,306,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,674,407443054,12,305,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,675,1914416245,8,310,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,676,3099477054,13,316,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,677,142158193,10,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,678,542676674,8,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,679,1995413182,8,303,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,680,267305000,11,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,681,2573958958,11,310,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,682,3023573478,14,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,683,1646626926,9,305,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,684,2600898078,10,308,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,685,844959281,9,296,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,686,1721989464,10,303,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,687,438529398,10,286,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,688,4092991955,5,275,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,689,1801185333,11,294,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,690,1508270846,9,303,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,691,1567327215,7,307,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,692,450081086,9,293,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,693,4292236549,13,295,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,694,1538935854,8,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,695,3431587062,8,287,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,696,1505441067,8,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,697,3836539701,13,302,47,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,698,991393935,12,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,699,836493714,9,305,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,700,667004781,13,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,701,2794727334,9,294,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,702,2630859940,12,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,703,3132898530,8,286,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,704,1358202528,8,293,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,705,1372758434,10,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,706,4235689802,6,298,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,707,1769946211,7,300,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,708,2600955575,8,315,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,709,1085377730,10,299,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,710,2169362971,10,301,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,711,3408820691,9,313,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,712,1362188123,12,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,713,2363213616,8,307,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,714,3284403678,10,296,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,715,466591982,11,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,716,2194240153,6,289,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,717,2361925491,12,293,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,718,3687964904,13,301,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,719,201304811,7,283,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,720,1148298227,8,303,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,721,2903853336,7,281,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,722,3670165118,11,320,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,723,4016112052,9,307,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,724,2846482428,11,308,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,725,1488148105,10,287,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,726,363686564,7,304,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,727,2946431309,11,294,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,728,3473211923,10,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,729,761730146,9,291,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,730,3414429360,12,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,731,3273204346,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,732,1304430562,13,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,733,2598428426,12,288,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,734,728217986,10,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,735,309491612,9,312,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,736,2902206781,10,304,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,737,4129760373,8,295,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,738,2539292783,10,291,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,739,412311883,12,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,740,2623323720,10,307,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,741,1489870229,13,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,742,3061281039,13,307,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,743,1713960836,11,274,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,744,3115927146,11,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,745,428505712,11,298,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,746,2624221059,13,321,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,747,3233990108,14,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,748,3212510415,3,295,46,0,0,0.041666666666666664,6,7,8,8,False,False
deap_5x5,749,3389741040,9,320,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,750,3910701522,11,287,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,751,2694343732,9,308,47,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,752,1576200791,12,284,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,753,85320390,14,297,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,754,1054287512,9,286,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,755,1398113271,14,304,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,756,3624618899,10,297,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,757,2563114903,4,300,45,0,0,0.07142857142857142,6,7,8,8,False,False
deap_5x5,758,1401732446,9,289,42,0,0,0.125,6,7,8,8,False,True
deap_5x5,759,419995758,11,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,760,383504674,14,306,47,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,761,1721111607,5,274,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,762,1359954279,6,297,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,763,3965562762,11,302,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,764,3419552941,11,306,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,765,1808653544,12,311,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,766,2671258559,8,293,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,767,4219852008,10,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,768,3587115816,8,304,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,769,3861046002,11,313,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,770,1134192944,12,316,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,771,3466450813,12,309,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,772,3421575792,10,305,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,773,3929760914,8,302,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,774,1187156693,7,307,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,775,3036553923,12,312,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,776,3975419801,10,296,46,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,777,118819083,10,316,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,778,1850136167,12,283,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,779,1917800190,10,303,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,780,1963593117,8,279,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,781,2317988205,8,262,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,782,1449329260,12,292,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,783,1723429589,16,320,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,784,3087692209,11,320,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,785,1661007024,12,311,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,786,2036633195,9,320,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,787,38259365,12,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,788,557570411,5,309,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,789,3782199748,9,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,790,4004810239,9,300,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,791,3553032756,7,307,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,792,4114357265,13,305,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,793,1236797224,14,298,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,794,491224618,10,282,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,795,4287388664,7,316,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,796,111672514,11,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,797,2525723575,9,298,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,798,167044380,11,315,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,799,3474190247,11,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,800,21202109,7,309,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,801,1604530589,11,320,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,802,3929842507,8,286,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,803,4138427981,11,311,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,804,3885473514,11,281,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,805,1028471430,11,310,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,806,1399567371,11,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,807,3769858608,10,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,808,156001885,7,307,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,809,2980704167,15,297,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,810,597255715,14,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,811,1624972326,8,288,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,812,1260128732,9,302,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,813,2268918433,10,297,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,814,2570388332,13,309,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,815,2614166808,12,306,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,816,2663558259,10,297,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,817,1456273500,9,306,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,818,3463996905,9,289,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,819,2958814214,11,297,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,820,95631879,7,305,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,821,1282773909,11,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,822,2576383530,11,303,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,823,3266344751,13,296,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,824,3175086846,13,305,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,825,3339722206,11,303,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,826,779246819,7,259,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,827,954169646,9,300,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,828,2938974868,12,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,829,492101313,11,274,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,830,783344831,11,311,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,831,2380473654,10,309,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,832,2243851190,14,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,833,2396835234,10,311,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,834,1140582416,9,307,46,0,0,0.08928571428571429,6,7,8,8,False,True
deap_5x5,835,1872711748,11,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,836,471332566,10,288,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,837,4116008069,12,305,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,838,2890847042,8,308,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,839,3908477722,12,322,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,840,2856269749,8,277,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,841,2858365213,9,308,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,842,161010558,8,296,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,843,1117171956,10,294,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,844,1481623588,13,291,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,845,736233963,9,272,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,846,1520054049,8,312,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,847,829723973,11,302,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,848,3793161063,13,319,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,849,2154726742,13,302,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,850,2530780590,10,310,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,851,2508811339,13,301,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,852,2719403121,13,301,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,853,4106593282,11,316,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,854,3546017615,11,295,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,855,357723654,12,283,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,856,3638274086,13,299,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,857,2346583361,14,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,858,2420584954,11,306,46,0,0,0.125,6,7,8,8,True,True
deap_5x5,859,3735446192,8,282,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,860,1333721663,10,305,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,861,3685978014,11,314,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,862,3745233012,9,289,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,863,1488641500,10,301,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,864,3810790663,10,292,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,865,2729145214,13,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,866,324771857,11,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,867,2938172505,10,300,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,868,2724512813,13,304,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,869,2251508344,12,307,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,870,632773838,11,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,871,2292585785,11,274,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,872,1189971224,10,290,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,873,3627509152,10,290,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,874,3471988397,11,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,875,1776144423,13,319,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,876,3224681736,7,297,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,877,3132597495,10,291,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,878,1329792766,8,318,43,0,0,0.10416666666666667,6,7,8,8,False,True
deap_5x5,879,50838793,10,305,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,880,3628503344,11,299,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,881,12457044,10,293,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,882,3886471915,8,285,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,883,1399479078,12,295,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,884,1349283797,11,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,885,3011581813,7,314,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,886,4236632026,13,305,47,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,887,843708483,13,301,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,888,3837815667,6,316,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,889,1765610524,9,291,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,890,756984328,10,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,891,2588365066,9,304,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,892,4156316986,11,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,893,980327348,7,301,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,894,2157088611,9,298,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,895,4278742305,11,307,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,896,1636462195,8,313,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,897,2189603594,11,282,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,898,2020268156,10,292,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,899,4040015034,6,292,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,900,935958347,12,299,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,901,3295084727,12,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,902,1447415988,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,903,2795165044,10,316,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,904,4150739485,8,286,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,905,418602488,10,295,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,906,204994583,11,304,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,907,1655663074,8,298,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,908,813352330,11,309,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,909,3148587155,12,302,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,910,4175387657,13,317,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,911,1317378232,12,304,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,912,616152313,12,288,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,913,4216308688,13,288,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,914,1251938014,9,294,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,915,86681131,10,307,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,916,975849970,8,290,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,917,2776813459,10,270,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,918,2198109264,9,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,919,3081550064,10,303,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,920,367081916,11,293,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,921,2104047311,10,297,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,922,2306626670,11,296,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,923,1708816508,10,306,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,924,2286379092,10,311,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,925,274042598,11,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,926,3207146571,10,305,46,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,927,3829162979,16,316,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,928,3188183805,11,290,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,929,3440696146,11,302,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,930,2925019902,6,304,45,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,931,2796435022,7,300,46,0,0,0.07142857142857142,6,7,8,8,False,True
deap_5x5,932,2466391179,13,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,933,3908438832,13,301,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,934,206302001,8,292,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,935,2923529390,7,274,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,936,2463148565,12,301,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,937,3847625759,11,308,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,938,2987575664,9,299,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,939,1875032854,8,300,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,940,1422191588,11,310,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,941,3739519010,12,294,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,942,2871981601,13,308,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,943,1459454605,12,281,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,944,4246277138,10,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,945,2404253386,7,296,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,946,727066491,11,290,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,947,443728868,10,294,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,948,1939961767,8,293,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,949,2394724492,12,318,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,950,3323225160,11,289,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,951,131758824,13,314,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,952,735267051,11,310,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,953,4010587505,12,299,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,954,2535176728,12,317,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,955,3095572599,9,294,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,956,4290344690,10,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,957,2349625807,6,307,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,958,537510198,13,313,46,0,0,0.041666666666666664,6,7,8,8,True,True
deap_5x5,959,1925743844,8,289,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,960,1711116012,8,314,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,961,191936959,10,302,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,962,1582200203,10,310,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,963,3285564981,6,303,47,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,964,816582850,11,293,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,965,992126362,9,298,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,966,571953371,13,320,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,967,410832871,9,286,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,968,2249564428,9,314,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,969,363001033,9,308,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,970,2404678878,12,282,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,971,823126743,10,310,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,972,309244982,13,314,44,0,0,0.08333333333333333,6,7,8,8,True,True
deap_5x5,973,2052778975,11,306,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,974,1489151951,10,309,46,0,0,0.05357142857142857,6,7,8,8,True,True
deap_5x5,975,2738281123,8,309,47,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,976,737817605,10,300,43,0,0,0.10416666666666667,6,7,8,8,True,True
deap_5x5,977,656995825,6,293,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,978,4286398254,6,309,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,979,2237543985,3,281,46,0,0,0.05357142857142857,6,7,8,8,False,False
deap_5x5,980,3462511418,10,293,44,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,981,2323407609,8,314,45,0,0,0.0625,6,7,8,8,False,True
deap_5x5,982,1261190525,12,298,46,0,0,0.08928571428571429,6,7,8,8,True,True
deap_5x5,983,2790852012,11,299,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,984,2146206082,11,298,45,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,985,3281383898,11,310,46,0,0,0.07142857142857142,6,7,8,8,True,True
deap_5x5,986,4263266127,8,302,46,0,0,0.05357142857142857,6,7,8,8,False,True
deap_5x5,987,1338967647,10,293,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,988,1881922528,12,300,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,989,3504297437,6,292,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,990,985820340,8,288,46,0,0,0.041666666666666664,6,7,8,8,False,True
deap_5x5,991,2722890894,12,296,45,0,0,0.0625,6,7,8,8,True,True
deap_5x5,992,3279169182,9,305,44,0,0,0.08333333333333333,6,7,8,8,False,True
deap_5x5,993,466050706,13,311,46,0,0,0.08928571428571429,6,7,8,8,True,True
